text,sentiment
@darthvader  May the 4th be with you too,1
"Really tired, and need to be up in the morning... Off to bed. Good Night All!!!",0
@RyanMills1 safe &amp; easy travels Mills. I'll miss u,0
"watching FRIENDS reduces stress inside me. Thanks to Bright, Kauffman, and Crane who are created these series  love love love",1
Gooood morning!,1
@klm I knew that. I attended an innovation seminar at Picnic 2007.,0
i hate waking up early! but i need to make up my 27 hrs at my pharmacy class. &gt;=[ sighhh.  in other news: breakfast time!!!!,-1
@gfalcone601 salt and vinegar,0
@Nicholina6....got your message!!! You are such a twitter freak!,0
Got Six Feet Under series 1 on DVD,0
Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you,1
@Rene_Kay2 welcome to Twitter babes! I know what you mean...still trying to figure this out,1
"@Joy_B I don't know but they aren't worth it, only 6 people actually showed up lol",0
"Part of my Neuroanatomy take-home test.  After this, Iï¿½m... http://tinyurl.com/de8y47",0
It's Maiko's (keyboards) birthday today! He's been a good boy. Maybe he'll get presents.,1
Eating pancakes  What is better than a day off with Stevie-J?,1
Less rain more sunshine,0
@moweezle did you find the Colossus yet?,0
@JAJMiami  Happy Monday!!  Hope you have a great week!,1
@jeremycowart http://onoir.com try to go if you can. I tell everyone who goes to Montreal to check it out. Even people who live there,0
Good Morning,1
"@alievans719 I have a question for you, Ali.",0
"@The_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks",0
Feel sorry for Adam Cook. Be strong for David and family,-1
@StephanieFiler Thanks! That will be you in October,1
Did you know if you want to stay cool all day use a shower gel or bath wash with peppermint in it,0
@TarraAnn85  I hope you have a nice sleep,1
at work. these five year olds are gonna keep me young.,1
"and egg whites, with 7 grain toast. YUP!",0
"@hughsbeautiful Oherr it's soon then, do you have plans? I had a party on saturday  x",0
How is everyone on this fine Monday?   what is everyone's opinion of the new Wolverine movie?,0
"@JacobLovie cant say i havee, im at james' but i did some rs yesterdayy!. im learning my quotess",1
"@Bulehithien Aaaah, the same old same, I see ^^ We share a mutual fate, my friend :*",0
is excited to see Samantha&amp;Denise again  http://plurk.com/p/rr5id,1
"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing",1
@joshsharp *phew*  Will make a note in case anyone else runs into the same issueï¿½,0
I know. Im just kidding,0
"@mandydean thanks, Mandy!  What a good sister you are. @krikkert That may be true, but unfortunately my road tires can't say the same.",1
I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning,1
@guylainem123 Would be nice if he did,1
@coollike http://twitpic.com/4jg09 - haha she looks a little like u charlie lol,1
"@taylorswift13 i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here",1
"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn't mother nature know the mountain is closed for the ski season!",0
"so its been forever since I've tweet, just wanted to say thaty I love bill! and I hope ya'll have an amazing week",1
@toddkashdan thanks Todd. Enjoyed reading your blog too - I had a little cheer for good old Alfred Wallace. Curious to read your book,1
'You Are What U Eat' isn't EXACTLY true.. 'You Are What U Digest' TodayISaProsperous &amp;Productive Day! ThankUJesus!  BeYEBlessed! hee hee,1
"@loic No Loic, you need to build in a scheduler that lets us post while we sleep",0
just joined Twitter...     Hiya world!,0
@kazab I like them. I mean I like what's left of them.,1
"@Alleywater She's good. Trying to suss out chap 7 when I'm not working. Trying to suss out a lot of things, but meh, you know whatever!",0
@lulazoid So vacation is good so far?,0
@donnapaul I like that term &quot;today list&quot; - better than &quot;to-do list&quot;,1
"is exhausted from a great weekend, and is looking forward to this week",0
@AlvaFarrow Thanks for the follow back,1
On my way to school!,0
Need To Go Shopping  Boring Day T'day....Nothing To Dooo. College Tmro...How Fuckin' Excitin'  Wish Twitter Was Simplified For Me =] &lt;3,-1
Here's a definition of network neutrality for those who may be interested  http://tinyurl.com/ls4qn,1
has been kinda nice break but it wont matter soon I'll be in grad school,1
knows its all going to sort itself out,1
Is sick. Staying home because that's what Levy said to do.,-1
@DanceDahniDance yea I was about to call you shallow but you saved yourself by saying he makes good music,1
@jmbuckingham Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!,1
@dougiemcfly i bet so,0
"Wolverine was much fun, but Gambit was a bit disappointing.  Neither smooth nor Cajun enough for my taste. Pretty though",0
Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!,1
Download movie  &quot;Ben 10: Alien Force&quot; http://tinyurl.com/czb7b2 cool #movie,1
hey Dasit thanks for the message,1
@yogadarla @Gypsy_Yogini @Rock_My_Soles @Lotuspad i am sooo jealous  in a good way of course.  LC is awesome.,1
@PeterDowley  i've seen inkheart- i liked it too,1
@thegirlRiot there's nothing wrong with having a quiet day... it gives you more time to listen,1
"@tommcfly You wouldnt change your fans for the world, tbh i dont think anyone would change mcfly for the world  You's are too amazing  x",1
"@prempanicker Ah, I thought management fiat was your own fiat  Oh well... And... Shripriya (or Shri if one must shorten it).",0
"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff",1
@Essyxx Happy May Day and Star Wars Day,1
I love when my ipod shuffles so all the good songs are all together,1
is at the farm doing what i do best...RIDING MY ASS OFF!!!...get at me,0
sooo long twitters! I'm off to Cuba,0
OMG I would sooooo make dis show number one n da ratings,1
There's starwars day? ) OMG Rocio!,0
I only have one day left in school  My 16th is approaching,0
"@JasonTurcotte Say cheese for the camera, or throw up some Western Mass gang signs to be cool",1
@Shpantzer I am sure it would be like everything else PCI where $ sets you free.,0
@FunkySteph Thank you! I hope you have a great rest of your day! Have you had your afternoon coffee yet?,1
@mbloomer64 awww. If I coukd send it from my phone I would. What kind of flair would you like?,-1
Welcome @cronhill my first German follower  My mother Hermine is from the Sudetenland and came to Sweden as a refugee in 1948,0
May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome,1
@ClothCoutureLLC no problem.  i wasn't really sure what i was doing.  it was some application on the twibe page.,0
"@kkanester  No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k",0
its probable bed time. hugs and kisses  &lt;33,1
@ravenbeauty78 Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??,0
@verygraceless No Trump casino in Vegas.,0
Toasting what seems to be 100 waffles for the 4 farmer kids. They sure eat a lot.,0
Mmmmmm.... Coffee...,0
"So it's rainy in Georgia, what do I do? Wear bright colors and hope the sun comes out!  (I'm doubtful that this is going to work)",-1
"Working, Listening to music,Testing out a new singer/guitarist tonight, let's hope for the best",1
@cskittles00 thanks to follow. have a nice rest,1
Can I get a &quot;what?&quot;  &quot;what?&quot;...the baby sent some Twitter messages on my behalf,0
@HiveMindMovie and Miss Fizzy Duck loves Hive Mind too,1
http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero,0
@junelover just email em to the email i gave u thanx awesome person,1
@Dana_Willhoit Hoping your A/C is being fixed right now for you!,1
workin a long day today... hopefully i can make some good tips,1
Taping at Cox then picking up starbucks for the office bc I am so nice,1
"may,1st success for lucas first police contact after neighborhood cruising with eggs, cream, bumf, shaving foam. love my son he`s a hero",1
is excited about Taylor Swift on wednesday!!!,1
"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps.",1
"@joeymcintyre when you get your grill taken care of this morning how about a quick shot of the hands.  Don't ask why, just do it",0
I'll be grand....,0
"@lindsayrcg hehe, I can almost hear out of my right ear now  Can you yet?",1
@Ms_SRod Shouldn't you know your National Holidays?,0
@modernemotive Done. Thank you,1
staying home because I'm badass.,1
90210 9pm  I laaaaaaaaave it.,1
feeling so great!,1
@dejam88. Well gotdamn girl!!! I dont know what else!!!!  I'm sleepy again! Grrr,0
Round two of Vega: Vanilla Chai flavor.  Just realized that I have only 45 days left,0
@DonDivaWear  Thank you!,1
time to lie in bed and watch tv,0
"@missjo_ladie haha, I've got my camera and lenses ready!",0
Just got confirmed that itï¿½s pizza-time with some ex co-workers on friday...looking forward to it,1
Goodmorning,1
I'm yet holdin' on.,0
@myfabolouslife here I am!,0
"@SuzyDaFloozy we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad",0
@whitbull So that is different than normal how?,0
OMG! i'm almost done with the last block on this quilt! Just a few hours of work left  i can't wait to meet my goal,1
"@thedustball main event has not happened yet, but he is doing well so far",1
@techn0crat .. IN SWEATERS,0
@xxAnixx whahahah thank you,1
@TerreMum It's http://chelseavantol.etsy.com xo,0
"Monday, Monday. Mr. Cade is home on the couch &amp; I have lots to do today!",0
@ianweiqiang Interesting Combination  Have a great one ;),1
@FredroC1469 most of the time,0
"For every kiss you give me, I'll give you three -",1
@gfalcone601 cheese and onion! or as my father says 'cheese and minging',0
Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,0
Ready for Mother's Day? http://tinyurl.com/dcgeyv,0
Time for school  i'm feelin good.. 5 AM jogs do good. ~aloha,1
@misterdevans   Well....hopefully someday soon you can get one!,1
back to school! feels like its gonna be a great day,1
I wish Joe Bidden was on the train with me.,1
@divacowgirl see ya there,0
@DavidArchie i already got my tickets to your concert here in the philippines! im so excited!,1
@bradfordshimp The least I can do for you is re-tweet it when it's ready. So @ me  Mine is http://bit.ly/xPvT7 - I talk about viral tweets,0
@marcmawhinney We've never heard anyone say they like doing ANYTHING on Monday mornings! You must have had an early cup of coffee or two,0
I went to the World Education fair today. It was a whole different kind of circus.,0
Today is my Mother's birthday- Happy Birthday &amp; I love you! She is an angel whom has helped me so much during this time of my life,1
@JesssEv me too dawg  thanks so much!,1
